category,screen_name,created_at,text,favorite_count,retweet_count
Sports,brian_calloway,2019-12-01 00:14:07,"b""Third time's a charm: Lansing Catholic breaks through for first state title since 1985 https://t.co/qCWPgS5gKe via @LSJnews""",81,26
Sports,sixers,2019-12-01 00:03:00,"b""Let's run it.\n\n\xf0\x9f\x93\xba @NBCSPhilly\n\xf0\x9f\x96\xa5\xef\xb8\x8f https://t.co/2RDxjOzBjp\n\xf0\x9f\x96\xa5\xef\xb8\x8f https://t.co/ZwyLg2S1HH\n\xf0\x9f\x93\xbb @975TheFanatic\n\xf0\x9f\x92\xb0\xe2\x80\xa6 https://t.co/uIz8NmJFim""",153,25
Sports,lukamodric10,2019-12-02 21:39:43,"b'Sports and football are not just about winning, they\xe2\x80\x99re also about respect for your teammates and rivals. \xf0\x9f\xa4\x9d\xe2\x80\xa6 https://t.co/eGMo08TRae'",181470,30143
Sports,AlwaysLateESPN,2019-12-02 22:30:12,b'What are we doing this week to ruin sports for men? \xf0\x9f\x98\x88 https://t.co/8qB8K45vIU',66083,15417
Sports,FCBarcelona,2019-12-02 22:41:05,b'\xe2\x9a\xa1\xef\xb8\x8f The sports world hails Leo #Messi #BallonDor 2019\n\nhttps://t.co/nlecfumXqX',14264,2237
Sports,DVATW,2019-12-02 20:13:55,b'Enthusiastic \xe2\x80\x9cnew Swede\xe2\x80\x9d proves his sporting interest by driving his car into a sports arena and shouting Alluha Ak\xe2\x80\xa6 https://t.co/u5DdmIieOW',919,651
Sports,MattWalshBlog,2019-12-02 18:29:01,b'She just set female sports reporters back by 50 years \n\n https://t.co/xN3TOTTNDF',11380,1743
Sports,Jaguar,2019-12-02 20:30:00,"b'Introducing the New #FTYPE. \n\nMore beautiful than ever, the definitive #Jaguar sports car embodies our design DNA i\xe2\x80\xa6 https://t.co/lYkbKwLu3V'",1199,236
Sports,NFL,2019-12-02 23:54:36,b'.@stefondiggs playing catch with fans pregame! \xf0\x9f\x8f\x88\n\n@Vikings | #SKOL | #MNF\n\n\xf0\x9f\x93\xba: #MINvsSEA\xe2\x80\x948:15pm ET on ESPN\n\xf0\x9f\x93\xb1: NFL ap\xe2\x80\xa6 https://t.co/Qpuw6Ru1Yg',671,77
Sports,NFL,2019-12-02 23:40:48,"b""Canada's own @LWillson_82 loves that look, @TDLockett12 @DmoeSwagg23 \xf0\x9f\x98\x82\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6 @NFLCanada\n\n\xf0\x9f\x93\xba: #MINvsSEA\xe2\x80\x948:15pm ET on ESPN\xe2\x80\xa6 https://t.co/5VdN32m5mL""",650,84
Sports,SkyCricket,2019-12-02 22:35:52,"b'DROPPED AGAIN!\n\nNew Zealand have been cruising, Williamson and Taylor have each passed fifty and now Denly has drop\xe2\x80\xa6 https://t.co/K1lg2b13Yl'",1391,292
Sports,DanWetzel,2019-12-02 21:05:24,b'The repetitive relic that is \xe2\x80\x9cConference Championship Weekend\xe2\x80\x9d is upon us. It\xe2\x80\x99s a waste of time that should be repl\xe2\x80\xa6 https://t.co/mVvGtfxIr7',1119,208
Sports,faizanlakhani,2019-12-02 19:03:51,"b'Few bad games in Cricket and everyone, from showbiz stars to politicians, have started talking about it. Pakistan t\xe2\x80\xa6 https://t.co/an70IHQ7lk'",2077,341
Sports,darrenrovell,2019-12-02 22:46:49,b'Four players were suspended from the NFL for sports gambling. None of them bet against their own team. A new report\xe2\x80\xa6 https://t.co/RoPj32QLYF',172,52
Sports,OnionSports,2019-12-02 22:38:07,b'Dallas Cowboys Release Jerry Jones https://t.co/nAUxP7S5cP https://t.co/zfAHGZJza6',422,93
Sports,RoyNemer,2019-12-02 22:51:26,"b'Imagine someone dominating in goals scored, assists, key passes and dribbles while having the influence that he doe\xe2\x80\xa6 https://t.co/kDcCFPubfn'",380,89
Sports,RoyNemer,2019-12-02 22:49:49,"b""Messi could have zero Ballon d'Ors and it wouldn't change my perception of things. Look across all team sports, you\xe2\x80\xa6 https://t.co/jg8Okd7W2r""",485,98
Sports,SkySportsBoxing,2019-12-02 13:15:25,"b'\xf0\x9f\x93\xa3AJ ringwalk - 8.45pm - Saturday night\xe2\x80\xbc\n\n\xe2\x8f\xb0 Timings for fight night: \n\xf0\x9f\x93\xb2 4pm, Facebook &amp; YouTube \n\xf0\x9f\x93\xba 5pm, Sky Sports B\xe2\x80\xa6 https://t.co/VYeF7Ldd1U'",2917,746
Sports,netbet,2019-12-02 12:48:50,b'\xf0\x9f\x8e\x85 JD Sports Voucher GIVEAWAY \xf0\x9f\x8e\x85\n\xf0\x9f\x8e\x81 \xc2\xa3200 voucher\n\n\xe2\x9e\xa1\xef\xb8\x8f Retweet and follow to enter!\n\n\xf0\x9f\x91\x80 Winners picked at random. Ends 04\xe2\x80\xa6 https://t.co/IakSwVm8XJ',258,432
Sports,roaringriot,2019-12-02 17:46:56,"b'We are still Panthers fans today, forever and always. \n\nRT if you are too. https://t.co/S5CVIu6Hct'",294,228
Sports,SriSri,2019-12-02 08:25:12,"b'Felicitated distinguished sportspersons from 15 sports disciplines who have brought laurels to the country, at the\xe2\x80\xa6 https://t.co/DcBgUXYb0R'",1984,884
Sports,TSN_Sports,2019-12-02 18:17:51,b'Hockey Canada has named its selection camp roster in preparation for the 2020 #WorldJuniors\n\nThe 31-Player List:\xe2\x80\xa6 https://t.co/LVcwgmbXMZ',554,178
Sports,ChristopherJM,2019-12-02 13:43:52,"b'In which violent far-right Ukrainians, including Serhii Filimonov of Azov fame who sports orange Nazi SS bolts on h\xe2\x80\xa6 https://t.co/hnu0w2kBcv'",294,273
Sports,NFL,2019-12-02 03:58:01,b'HOPKINS OPTION.\n\n@DeAndreHopkins tosses to @DeshaunWatson for the touchdown! #WeAreTexans\n\n\xf0\x9f\x93\xba: #NEvsHOU on NBC\n\xf0\x9f\x93\xb1: NF\xe2\x80\xa6 https://t.co/MJEqcsv3ac',3777,953
Sports,charlielangton,2019-12-02 14:24:00,"b'It was once a major sports and concert venue\xe2\x80\xa6 But today, The Palace of Auburn Hills will be torn down. @WWJ950\xe2\x80\xa6 https://t.co/kaAkFOUISW'",694,246
Sports,FloridaGators,2019-12-02 16:55:06,"b""What a weekend for Gators sports! RT if you enjoy all the W's.\n#GoGators\n@GatorsMBK | @GatorsVB | @GatorsFB |\xe2\x80\xa6 https://t.co/oKTWT5ErVU""",305,89
Sports,MsLeaSalonga,2019-12-02 08:24:39,"b'Football (soccer), artistic and rhythmic gymnastics, martial arts, weightlifting, and so many other sports our peop\xe2\x80\xa6 https://t.co/JS6cZbfAHv'",4048,548
Sports,SkySportsNews,2019-12-02 09:08:50,"b'Sky Sports News understands that Watford expect to appoint their new head coach today, with Hayden Mullins and Grah\xe2\x80\xa6 https://t.co/4wHFOVoMTk'",2730,208
Sports,rapplerdotcom,2019-12-02 09:43:37,b'WORTH THE WAIT. Decorated weightlifter HIDILYN DIAZ snatches her first Southeast Asian Games gold medal! Congratula\xe2\x80\xa6 https://t.co/DI5ciiwbkp',2656,366
Sports,NFL,2019-12-02 03:29:53,"b"".@DeshaunWatson is getting it done.\n\nA 35-yard dart to @KSTILLS to extend the @HoustonTexans' lead! #WeAreTexans\n\n\xf0\x9f\x93\xba\xe2\x80\xa6 https://t.co/PTocu3PHZJ""",1516,329
Sports,NXTCiampa,2019-12-02 16:53:18,b'The Greatest Ring Announcer of All Time + The Greatest Sports Entertainer of All Time = The Greatest Chasing Glory\xe2\x80\xa6 https://t.co/E8DAqUzfUQ',1254,149
Sports,NFL,2019-12-02 00:15:32,b'Mike Williams on 4th and 11: \xf0\x9f\x98\xb1\xf0\x9f\x98\xb1 @darealmike_dub\n\n\xf0\x9f\x93\xba: CBS\n\xf0\x9f\x93\xb1: NFL app // Yahoo Sports app\nWatch free on mobile:\xe2\x80\xa6 https://t.co/9jXFLvULfH',1916,542
Sports,NFL,2019-12-02 00:01:29,"b""Darwin Thompson's first career NFL TD extends the @Chiefs lead! #ChiefsKingdom #OAKvsKC\n\n\xf0\x9f\x93\xba: CBS\n\xf0\x9f\x93\xb1: NFL app // Yahoo\xe2\x80\xa6 https://t.co/TffocxTNsh""",731,153
Sports,KingRyanG,2019-12-02 00:08:56,b'Been hanging out with my Dad lately\n\nPlaying poker \n\nGoing out to eat \n\nPlaying sports together \n\nFeels good! \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbd',2428,50
Sports,NFL,2019-12-02 00:03:01,b'.@Broncos take a 20-17 lead with 4:26 remaining. #LACvsDEN \n\n\xf0\x9f\x93\xba: CBS\n\xf0\x9f\x93\xb1: NFL app // Yahoo Sports app\nWatch free on mo\xe2\x80\xa6 https://t.co/ekcDEAJDLM',138,33
Sports,mattpep15,2019-12-02 00:15:00,"b'At @BGlobeSports, we have: \n\n3 fulltime reporters on both Red Sox and Patriots\n2 on Bruins/Celtics\n4 columnists\n6 a\xe2\x80\xa6 https://t.co/ZRJlSEdVUc'",118,33
Sports,smillerdegnan,2019-12-02 00:11:21,"b'The fans are livid. But worse than that, they soon might not care.\n\nNEW SUNDAY NIGHT: The New Miami\xe2\x80\x99s reality: \xe2\x80\x98hur\xe2\x80\xa6 https://t.co/vIw3089YSZ'",113,24
Sports,rameshlaus,2019-12-03 16:58:33,b'#YahooIndia Most Searched Sports Personality of 2019\n\n1. @msdhoni \n\n2. @ImRo45 \n\n3. @imVkohli',11571,2549
Sports,UKLabour,2019-12-03 16:30:00,"b'These 5 employers have exploited, ripped off and dehumanised workers in the UK\n\n\xf0\x9f\x92\xbbAmazon\n\xf0\x9f\x91\x95Sports Direct\n\xf0\x9f\x8f\xa5ISS\n\xf0\x9f\x9b\x8dAsda\n\xf0\x9f\x9a\x95\xe2\x80\xa6 https://t.co/U747yVGQNz'",1276,692
Sports,orangeandwhite,2019-12-03 18:51:30,"b'Paul Finebaum called Dabo Swinney \xe2\x80\x9cthe most annoying winner in all of sports.""\n\nDabo\'s response: \xe2\x80\x9cOne of the best l\xe2\x80\xa6 https://t.co/CEb81xQhOs'",1852,278
Sports,ArvindKejriwal,2019-12-03 12:14:59,b'We passed Bills in Del Assembly in last 2 days to set up Del Skill Univ and Del Sports Univ. This will channel yout\xe2\x80\xa6 https://t.co/uYK6Vsp5hr',8996,1660
Sports,GetUpESPN,2019-12-03 15:08:40,"b'""I think Dabo Swinney is the most annoying winner in all of sports.""\n\n@finebaum was ON ONE today \xf0\x9f\x98\xb3\xf0\x9f\x98\xb3\xf0\x9f\x98\xb3 https://t.co/2zDdRCAs6h'",5990,1171
Sports,TheOnion,2019-12-03 19:50:03,b'Antonio Brown Proves He\xe2\x80\x99s Changed Man By Breaking Into Robert Kraft\xe2\x80\x99s House In Middle Of Night To Apologize\xe2\x80\xa6 https://t.co/EIWmtEYtCR',1924,326
Sports,latimes,2019-12-03 13:44:52,"b'After a former USC football star died at age 31, his family donated his brain to be studied for CTE. This is the st\xe2\x80\xa6 https://t.co/xKFyB5wXeb'",2481,1327
Sports,abscbnsports,2019-12-03 13:07:03,b'\xf0\x9f\xa5\x87Floor Exercise\n\xf0\x9f\xa5\x88Pommel Horse\n\xf0\x9f\xa5\x88Still Rings \n\nWhat a day for Caloy Yulo \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc \xc2\xbb https://t.co/lsvX3sR7Ot\xe2\x80\xa6 https://t.co/n0xcyBXnn5',8245,856
Sports,rapplerdotcom,2019-12-03 09:44:33,b'Gymnastics star CARLOS YULO easily captured a second gold \xf0\x9f\xa5\x87 medal after ruling the floor exercise event of the men\xe2\x80\x99\xe2\x80\xa6 https://t.co/zGVOZVJmCy',3092,386
Sports,NFL,2019-12-03 02:15:19,b'One of the craziest Pick-6s you\xe2\x80\x99ll ever see.\n\nAnthony Harris to the \xf0\x9f\x8f\xa0 for 6\xef\xb8\x8f\xe2\x83\xa3! @HOOSDatDude #SKOL\n\n\xf0\x9f\x93\xba: #MINvsSEA on\xe2\x80\xa6 https://t.co/ravKpUGbRs',2286,588
Sports,NFL,2019-12-03 03:54:30,b'\xf0\x9f\x9a\xa8 FAKE PUNT ALERT \xf0\x9f\x9a\xa8\n\nThe @Seahawks special teams unit gains 29 yards on the play! #Seahawks \n\n\xf0\x9f\x93\xba: #MINvsSEA on ESPN\xe2\x80\xa6 https://t.co/ZIgBoWKEZg',2548,490
Sports,CKirubi,2019-12-03 16:35:50,b'Today I was honored to host the iconic @EliudKipchoge at my home. We talked about how he can promote Kenya through\xe2\x80\xa6 https://t.co/mLDO8tp3KD',1518,168
Sports,BABYMETAL_JAPAN,2019-12-03 04:02:22,b'METAL GALAXY WORLD TOUR (TAIPEI ) - Ticket Information\nMETAL GALAXY WORLD TOUR IN ASIA (TAIPEI)  \xe8\xa9\xb3\xe7\xb4\xb0\xe7\x99\xba\xe8\xa1\xa8DEATH\xef\xbc\x81\xef\xbc\x81\n\nDate\xef\xbc\x9a\xe2\x80\xa6 https://t.co/1t6gURIlFT',2427,474
Sports,NFL,2019-12-03 03:31:54,b'WIDE OPEN.\n\n@DangeRussWilson to David Moore for a 60-yard @Seahawks touchdown! @DmoeSwagg23 #Seahawks\n\n\xf0\x9f\x93\xba: #MINvsSEA\xe2\x80\xa6 https://t.co/SnNK0E43tO',1856,443
Sports,UberFacts,2019-12-03 00:47:01,"b'In 1989, a couple from New York paid $100 for an unclaimed storage unit at a blind auction. Inside, they found a 19\xe2\x80\xa6 https://t.co/CTl0mE7T12'",3964,363
Sports,NFL,2019-12-03 00:24:17,b'\xe2\x80\x9cTime to be great.\xe2\x80\x9d - @DangeRussWilson #Seahawks\n\n\xf0\x9f\x93\xba: #MINvsSEA\xe2\x80\x948:15pm ET on ESPN\n\xf0\x9f\x93\xb1: NFL app // Yahoo Sports app https://t.co/GX72QcdsAg',3341,439
Sports,barstoolsports,2019-12-03 00:00:32,b'Tune in live for the 2019 Barstool Sports Cyber Monday Telethon https://t.co/zevF156l03',263,200
Sports,TheOnion,2019-12-03 00:01:02,b'Dallas Cowboys Release Jerry Jones https://t.co/TjxeuZugI7 https://t.co/KCr2tOxd33',2191,391
Sports,AP_Sports,2019-12-03 00:33:02,b'Baseball Commissioner Rob Manfred has met with Bernie Sanders over a proposal to drop 42 minor league teams\n\nhttps://t.co/FeSFAgIqq5',1482,389
Sports,KySportsRadio,2019-12-03 00:23:56,"b'I agree with Drew that has been shocking how soft so many UL fans have been\n\nBobby, Tom and Rick were outlaws...and\xe2\x80\xa6 https://t.co/W70WHfkXiL'",2155,227
Sports,NFL,2019-12-03 00:40:40,b'#MNF READY. @Seahawks \n\n\xf0\x9f\x93\xba: #MINvsSEA\xe2\x80\x948:15pm ET on ESPN\n\xf0\x9f\x93\xb1: NFL app // Yahoo Sports app https://t.co/i8KTdg4SxY',656,120
Sports,NFL,2019-12-03 00:17:05,b'Monday Night Football in the Pacific Northwest.\n\n@TDLockett12 | @Seahawks | #MNF\n\n\xf0\x9f\x93\xba: #MINvsSEA\xe2\x80\x948:15pm ET on ESPN\n\xf0\x9f\x93\xb1:\xe2\x80\xa6 https://t.co/dzfwG4NHLH',1004,118
Sports,MadisonSiriusXM,2019-12-03 00:32:00,b'Parents often take it over the line at high school sports. But this is unforgivable.\n\nhttps://t.co/xna79x1vSj',139,108
Sports,NFL,2019-12-03 00:36:06,b'Will @KirkCousins8 and the @Vikings get a road win on #MNF? #SKOL\n\n\xf0\x9f\x93\xba: #MINvsSEA\xe2\x80\x948:15pm ET on ESPN\n\xf0\x9f\x93\xb1: NFL app // Yah\xe2\x80\xa6 https://t.co/Tn8ZYkZfkb',306,49
Sports,frntofficesport,2019-12-03 00:45:00,"b'Tidewater Landing.\n\nA real-estate investment firm plans to develop a $400 million mixed-use project in Pawtucket, R\xe2\x80\xa6 https://t.co/9ItQk8VEox'",99,25
Sports,GavinNewsom,2019-12-03 00:34:24,b'CONGRATS to the amazing Paradise Bobcats! https://t.co/65TJy9XP4C',123,21
Sports,TMZ_Sports,2019-12-03 00:32:08,b'Terrelle Pryor Stabbing Suspect Shalaya Briston Took Smirking Mug Shot https://t.co/Hs7SUaecS8',17,16
Sports,mikevorel,2019-12-03 00:35:14,"b'On Dec. 9, 2013, at an introductory press conference, Chris Petersen explained why he left Boise State for Washingt\xe2\x80\xa6 https://t.co/9RrqIqk49f'",77,17
Sports,NBA,2019-12-03 00:00:00,"b'It\xe2\x80\x99s going down on #TheBounce tonight! \xf0\x9f\x8f\x80\n\nTune-in every Monday, Wednesday and Friday at 7:30 PM/ET on the\xe2\x80\xa6 https://t.co/8WEOjH9Wfu'",108,23
Sports,sixers,2019-12-03 00:41:20,b'Straight cash.\n\n\xf0\x9f\x92\xb0 https://t.co/0Z17zPrHXt | @FOXBet https://t.co/AMmcpEqu7F',294,27
Sports,OleMissMBB,2019-12-03 00:00:00,"b""ONE. MORE. NIGHT.\n\n@RebelCoachDavis wants YOU in The Pavilion! Get your @OleMissTix. If you can't make it, consider\xe2\x80\xa6 https://t.co/pBnCjGKLJj""",118,15
Politics,realDonaldTrump,2019-11-27 02:50:56,"b""\xe2\x80\x9cOMB Official: Ukraine Aid Held Up Because Other Countries Weren't Giving\xe2\x80\x9d https://t.co/nYwMq3M5SB""",60199,18403
Politics,DonaldJTrumpJr,2019-11-27 00:39:23,b'Trigger a liberal thanksgiving! Have some fun &amp; talk politics at the thanksgiving table. Best pic/vid of something/\xe2\x80\xa6 https://t.co/40qmJcC6Xi',10353,2750
Politics,Kenny_Mayne,2019-11-27 22:36:16,b'To be silent about a former MLB player posting a threat of political violence is to normalize it. It is not normal.\xe2\x80\xa6 https://t.co/8z1tlOGEHm',20030,3007
Politics,NatashaBertrand,2019-11-27 19:44:21,b'The Justice Department\xe2\x80\x99s inspector general found no evidence that the F.B.I. attempted to place undercover agents o\xe2\x80\xa6 https://t.co/l1FMc9nuH1',21128,8819
Politics,jeremycorbyn,2019-11-27 12:23:51,"b""This isn't just a plot against our NHS, it\xe2\x80\x99s a plot against our country.\n\nhttps://t.co/Z9icYCq2YJ""",27772,10270
Politics,UKLabour,2019-11-27 10:28:09,b'BREAKING: Now we have evidence that Boris Johnson has put the NHS up for sale. \n\n#NotForSale #SaveOurNHS\n\nhttps://t.co/9oEi5jAqxo',19941,12080
Politics,StanCollymore,2019-11-27 00:28:04,"b""I'm a voter. Are you suggesting not being involved in politics somehow makes voters politically illiterate? \n\nI've\xe2\x80\xa6 https://t.co/FFbAAZckQj""",10706,1965
Politics,BillKristol,2019-11-27 22:41:39,b'\xe2\x80\x9cMr. Giuliani is a highly respected man....I would like him to call you. I will ask him to call you along with the\xe2\x80\xa6 https://t.co/iRuRpTsP3E',9514,3607
Politics,Kevin_Maguire,2019-11-27 10:37:24,"b""Corbyn just destroyed Johnson's NHS US trade deal lies https://t.co/DPTwwBCazS""",6211,2813
Politics,neal_katyal,2019-11-27 11:45:14,b'Drip...drip...drip...\n\nThis blows apart the claim that the aid flowed so there was no harm. The reason the aid ulti\xe2\x80\xa6 https://t.co/cxeT6q5P15',13715,4397
Politics,JillWineBanks,2019-11-27 20:04:06,b'Good news re IG report of FBI handling of Russia investigation. Eliminates Republican conspiracy theories.\nhttps://t.co/BMAGzfCT9Z',7942,2730
Politics,kylegriffin1,2019-11-27 19:45:01,"b""Breaking via NYT: The Justice Department's inspector general found no evidence that the FBI attempted to place unde\xe2\x80\xa6 https://t.co/I07Qiim9Yv""",13867,5309
Politics,HawleyMO,2019-11-27 23:37:41,b'A great way to begin the #Thanksgiving2019 weekend. @realDonaldTrump has signed the #hongkong Human Rights &amp; Democr\xe2\x80\xa6 https://t.co/opnj2LDk7L',21890,13109
Politics,kylegriffin1,2019-11-27 13:00:00,b'WaPo identified 19 conspiracy theories that Trump has elevated since becoming a vocal participant in U.S. politics\xe2\x80\xa6 https://t.co/twSWcuXq0u',1622,959
Politics,dw_politics,2019-11-27 10:56:52,"b'Angela Merkel is not known for her passion. But in this fiery speech about freedom of expression, the chancellor wa\xe2\x80\xa6 https://t.co/WmVDhgQJZt'",5716,2795
Politics,BillKristol,2019-11-27 00:27:20,"b'When he said \xe2\x80\x9cno quid pro quo\xe2\x80\x9d and released the aid, Trump knew \xe2\x80\x9cthe whistle-blower had accused him of wrongdoing i\xe2\x80\xa6 https://t.co/517kBenOMM'",1055,388
Politics,JakeSherman,2019-11-27 00:12:16,"b'A bombshell @nytmike, @julianbarnes and @maggieNYT story: ""President Trump had already been briefed on a whistle-bl\xe2\x80\xa6 https://t.co/qmtIgjG0Od'",2500,1157
Politics,MollyJongFast,2019-11-27 00:10:22,b'So the whistleblower got Trump to release the aid?  https://t.co/SsxrKJiswI',1177,275
Politics,Reuters,2019-11-27 00:02:27,"b""Brazil's economic minister causes uproar mentioning dictatorship decree https://t.co/wO8wkDfV8E https://t.co/VyXVB1rmbu""",488,216
Politics,EpochTimes,2019-11-27 00:10:03,"b'\xe2\x80\x9cIt\xe2\x80\x99s just pure politics that have delayed this important trade deal,\xe2\x80\x9d said #Economist @StephenMoore.\n\nWith just a\xe2\x80\xa6 https://t.co/JRtE3htj4P'",94,70
Politics,GeoffRBennett,2019-11-27 00:20:04,"b""Sondland's testimony suggested this, but now the NYT confirms it: Trump had already been briefed on a whistle-blowe\xe2\x80\xa6 https://t.co/63SlrUPaOI""",205,105
Politics,mkraju,2019-11-27 00:27:34,b'OMB official said he had asked in July and August \xe2\x80\x94 and didn\xe2\x80\x99t get a response about why aid was withheld and raised\xe2\x80\xa6 https://t.co/4fR68HZITC',335,146
Politics,latimes,2019-11-27 00:18:00,"b'The effort to impeach Trump still has months to run, but already has produced at least one clear winner: Rep. Adam\xe2\x80\xa6 https://t.co/OsLsIvUNak'",338,79
Politics,hardball,2019-11-27 00:04:36,"b'""This shows that perhaps the reason he released the aid was that he knew he was in trouble"" @AshleyRParker on this\xe2\x80\xa6 https://t.co/E3NKckdTV8'",309,96
Politics,grantstern,2019-11-27 00:22:13,"b""WaPo buried the lede on a huge story they reported: Trump's Chief of Staff Mulvaney found out about the whistleblow\xe2\x80\xa6 https://t.co/KCZFSOK6Kb""",151,106
Politics,BreitbartNews,2019-11-27 00:14:48,b'Watch Live: Donald Trump Speaks at Campaign Rally in Florida https://t.co/2nh6zNJn2T',349,117
Politics,MelissaJPeltier,2019-11-27 00:03:31,b'He\xe2\x80\x99s looking the worse for wear.\nHope he gave up NRA for a lighter sentence. \n\nMoral of the story - if a 20-somethi\xe2\x80\xa6 https://t.co/QNawtDFLOn',125,43
Politics,jonathanvswan,2019-11-27 00:18:09,b'NYT adds a key detail to the timeline https://t.co/FjhT4VHI0t',223,89
Politics,davidcicilline,2019-11-27 00:06:14,b'Color me shocked. https://t.co/Mi1cQZnkSD',414,105
Politics,MiriamElder,2019-11-27 00:02:00,"b'Trump had been briefed about the whistleblower complaint when he unfroze the aid to Ukraine, NYT reports  https://t.co/FbA75TYA6L'",124,65
Politics,StandWithUs,2019-11-27 00:00:00,"b'Following the recent rocket attacks on Israel, a new House resolution supports Israel\xe2\x80\x99s right to defend itself.\n\nhttps://t.co/R57tcKkMde'",171,52
Politics,CNNSitRoom,2019-11-27 00:01:52,"b'A ""slow-moving blob"" that may have been a flock of birds triggered a lockdown of the White House. @Rene_MarshCNN re\xe2\x80\xa6 https://t.co/7FA07vTICk'",56,23
Politics,larryelder,2019-11-28 01:03:27,"b'If you are a republican, plan to have Trump haters over for Thanksgiving dinner BUT your spouse says ""NO POLITICS,""\xe2\x80\xa6 https://t.co/Tm6rQuycy6'",28485,7216
Politics,Amy_Siskind,2019-11-28 15:13:53,"b'Quietly yesterday, Trump cut our financial contribution to NATO. \n\xe2\x80\x9cAll roads lead to Putin.\xe2\x80\x9d https://t.co/YODAdnliWx'",14873,9741
Politics,SoVeryBritish,2019-11-28 15:50:24,"b'\xe2\x80\x9cCan we talk about something other than Christmas, politics or weather?\xe2\x80\x9d\n\xe2\x80\x9cSuch as?\xe2\x80\x9d\n\xe2\x80\x9cI\xe2\x80\x99ve forgotten what else there is\xe2\x80\x9d'",9057,1663
Politics,_SanjayGupta,2019-11-28 14:53:11,b'I never tweet about politics irrespective of my ideology. But I can\xe2\x80\x99t believe that there are news channels condemni\xe2\x80\xa6 https://t.co/s8efFPJgQ5',8425,2130
Politics,paulmasonnews,2019-11-28 19:28:30,"b'The entire Conservative/far-right alliance in British politics has boycotted a leaders debate on climate. Now, beca\xe2\x80\xa6 https://t.co/CD7vYVYPd7'",8251,3262
